[INFO] Source directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_20251028/
[INFO] Destination directory: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251028/
[WARNING] Destination already exists, removing: /Volumes/ssd_zhang/thesis_michel/server_processing/t0_rootFiles/new20251010s/wvf_merged_applyCut_20251028/
[INFO] Created clean destination directory.
[PASS] wvfFind_event11441_trackID12_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event14240_trackID6_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event13408_trackID6_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event6406_trackID2_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event4430_trackID6_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event7844_trackID26_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event3031_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event6597_trackID2_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event24898_trackID7_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event3828_trackID4_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event10938_trackID0_opNum6.root → copied (ms_ch=6)
[PASS] wvfFind_event3620_trackID3_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event16028_trackID14_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event1576_trackID23_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event13697_trackID13_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event7906_trackID19_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event11566_trackID0_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event19926_trackID22_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event14031_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event12937_trackID14_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event13157_trackID1_opNum9.root → copied (ms_ch=9)
[PASS] wvfFind_event18756_trackID5_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event15128_trackID9_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event1345_trackID31_opNum7_merged.root → copied (ms_ch=7)
[PASS] wvfFind_event21980_trackID15_opNum8_merged.root → copied (ms_ch=8)
[PASS] wvfFind_event10067_trackID1_opNum3_merged.root → copied (ms_ch=3)
[PASS] wvfFind_event3851_trackID43_opNum9_merged.root → copied (ms_ch=9)
[SKIP] wvfFind_event7461_trackID6_opNum2_merged.root (ms_ch=2)
[PASS] wvfFind_event9289_trackID5_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event1054_trackID2_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event14439_trackID12_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event14143_trackID28_opNum4_merged.root → copied (ms_ch=4)
[PASS] wvfFind_event3461_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event14181_trackID9_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event22716_trackID9_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event18457_trackID20_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event3767_trackID3_opNum9_merged.root → copied (ms_ch=9)
[PASS] wvfFind_event295_trackID1_opNum9_merged.root → copied (ms_ch=9)
[SKIP] wvfFind_event7710_trackID3_opNum1_merged.root (ms_ch=1)
[PASS] wvfFind_event8997_trackID12_opNum6_merged.root → copied (ms_ch=6)
[PASS] wvfFind_event20105_trackID11_opNum5_merged.root → copied (ms_ch=5)
[PASS] wvfFind_event24882_trackID0_opNum6_merged.root → copied (ms_ch=6)
